Statistical profiling result from isolate-0x7f7310000de0-35729-v8.log, (26094 ticks, 8 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      5  100.0%            LazyCompile: ~parse /home/yehor/Gitlab/distributed-communication-system/node_modules/pg-protocol/dist/serializer.js:38:15
     43    1.2%    LazyCompile: *clearBuffer _stream_writable.js:493:21
     24   55.8%      LazyCompile: *onwrite _stream_writable.js:394:17
     24  100.0%        LazyCompile: ~<anonymous> internal/worker/io.js:250:32
     24  100.0%          LazyCompile: ~<anonymous> internal/main/worker_thread.js:95:20
     24  100.0%            LazyCompile: ~<anonymous> internal/event_target.js:316:20
     19   44.2%      LazyCompile: *end _http_outgoing.js:769:45
     19  100.0%        LazyCompile: *api /home/yehor/Gitlab/distributed-communication-system/lib/server.js:58:13
     19  100.0%          /home/yehor/.nvm/versions/node/v14.15.1/bin/node
     19  100.0%            /home/yehor/.nvm/versions/node/v14.15.1/bin/node

    317    1.2%  __libc_write
    229   72.2%    LazyCompile: *writeOrBuffer _stream_writable.js:334:23
    160   69.9%      LazyCompile: *_send /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/connection.js:137:8
     77   48.1%        LazyCompile: *prepare /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:186:10
     77  100.0%          LazyCompile: ~submit /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:143:9
     77  100.0%            LazyCompile: *query /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/client.js:496:8
     27   16.9%        LazyCompile: ~sync /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/connection.js:169:7
     27  100.0%          LazyCompile: ~_getRows /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:170:11
     27  100.0%            LazyCompile: ~prepare /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:186:10
     26   16.3%        LazyCompile: ~parse /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/connection.js:149:8
     26  100.0%          LazyCompile: ~prepare /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:186:10
     26  100.0%            LazyCompile: ~submit /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:143:9
     13    8.1%        LazyCompile: ~bind /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/connection.js:154:7
     13  100.0%          LazyCompile: ~prepare /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:186:10
     13  100.0%            LazyCompile: ~submit /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:143:9
     10    6.3%        LazyCompile: ~execute /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/connection.js:159:10
     10  100.0%          LazyCompile: ~_getRows /home/yehor/Gitlab/distributed-communication-system/node_modules/pg/lib/query.js:170:11
